timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bull,3,mtf_pin_bull,mtf_horizontal_resistance_near,246,0.27235772,-0.03149810,55,0.14545455,-0.20856005,30,,
h4,bull,3,mtf_pin_bull,mtf_horizontal_support_near,12,,,7,,,6,,
h4,bull,3,mtf_pin_bull,mtf_horizontal_break_up,84,0.22619048,-0.07766535,18,,,6,,
h4,bull,3,mtf_pin_bull,mtf_vertical_session,2386,0.30385583,0.00000000,548,0.35401460,0.00000000,459,0.25490196,0.00000000
h4,bull,3,mtf_pin_bull,mtf_vertical_day_open,2386,0.30385583,0.00000000,548,0.35401460,0.00000000,459,0.25490196,0.00000000
h4,bull,3,mtf_pin_bull,mtf_vertical_week_open,702,0.34900285,0.04514702,138,0.35507246,0.00105787,96,0.31250000,0.05759804
h4,bull,3,mtf_pin_bull,mtf_rectangle_range,1267,0.29834254,-0.00551328,305,0.37377049,0.01975589,222,0.31981982,0.06491786
h4,bull,3,mtf_pin_bull,mtf_triangle_breakout_up,6,,,0,,,6,,
h4,bull,3,mtf_pin_bull,mtf_ellipse_compression,92,0.40217391,0.09831809,42,,,24,,
h4,bull,3,mtf_pin_bull,mtf_elliott_wave2_bull,197,0.25380711,-0.05004872,50,0.32000000,-0.03401460,44,,
h4,bull,3,mtf_pin_bull,mtf_elliott_wave3_bull,75,0.30666667,0.00281084,7,,,0,,
h4,bull,3,mtf_pin_bull,mtf_elliott_wave4_bull,247,0.28744939,-0.01640643,46,,,73,0.15068493,-0.10421703
h4,bull,3,mtf_pin_bull,mtf_elliott_wave5_bull,123,0.28455285,-0.01930298,24,,,12,,
h4,bull,3,mtf_pin_bull,mtf_elliott_impulse_bull,136,0.32352941,0.01967359,25,,,12,,
h4,bull,3,mtf_pin_bull,mtf_elliott_pullback_bull,444,0.27252252,-0.03133330,96,0.29166667,-0.06234793,117,0.27350427,0.01860231
h4,bull,3,mtf_pin_bull,mtf_range_compression,1961,0.28607853,-0.01777729,407,0.36855037,0.01453577,350,0.21142857,-0.04347339
h4,bull,3,mtf_pin_bull,mtf_range_tight,75,0.21333333,-0.09052249,26,,,25,,
h4,bull,3,mtf_pin_bull,mtf_range_expansion,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,mtf_inside_bar,347,0.28242075,-0.02143508,73,0.34246575,-0.01154885,120,0.23333333,-0.02156863
h4,bull,3,mtf_pin_bull,mtf_inside_2,12,,,0,,,13,,
h4,bull,3,mtf_pin_bull,mtf_nr7,43,,,24,,,18,,
h4,bull,3,mtf_pin_bull,mtf_nr4,254,0.24803150,-0.05582433,87,0.33333333,-0.02068127,80,0.16250000,-0.09240196
h4,bull,3,mtf_pin_bull,mtf_breakout_up20,104,0.23076923,-0.07308659,18,,,12,,
h4,bull,3,mtf_pin_bull,mtf_retest_up,104,0.23076923,-0.07308659,18,,,12,,
h4,bull,3,mtf_pin_bull,mtf_squeeze_release_up,0,,,0,,,0,,
h4,bull,3,mtf_pin_bull,mtf_engulf_bull,66,0.34848485,0.04462902,43,,,12,,
h4,bull,3,mtf_pin_bull,mtf_strong_close_bull,632,0.35126582,0.04741000,148,0.35810811,0.00409351,159,0.24528302,-0.00961894
h4,bull,3,mtf_pin_bull,mtf_gap_proxy_up,24,,,18,,,6,,
h4,bull,3,mtf_pin_bull,mtf_hh20,233,0.23175966,-0.07209617,49,,,30,,
h4,bull,3,mtf_pin_bull,mtf_structure_bull_transition,564,0.30673759,0.00288176,149,0.33557047,-0.01844413,149,0.18791946,-0.06698250
h4,bull,3,mtf_pin_bull,mtf_compression,320,0.33437500,0.03051917,72,0.38888889,0.03487429,116,0.17241379,-0.08248817
h4,bull,3,mtf_pin_bull,mtf_shape_triangle_proxy,72,0.23611111,-0.06774471,18,,,60,0.23333333,-0.02156863
h4,bull,3,mtf_pin_bull,structure_hh,773,0.32858991,0.02473408,171,0.30994152,-0.04407308,158,0.24683544,-0.00806652
h4,bull,3,mtf_pin_bull,structure_hl,1341,0.31469053,0.01083470,315,0.35555556,0.00154096,267,0.26591760,0.01101564
h4,bull,3,mtf_pin_bull,structure_breakout20_up,206,0.31067961,0.00682379,41,,,42,,
h4,bull,3,mtf_pin_bull,range_expand,862,0.28886311,-0.01499272,179,0.38547486,0.03146026,172,0.21511628,-0.03978568
h4,bull,3,mtf_pin_bull,close_near_high,602,0.31727575,0.01341992,136,0.33088235,-0.02313225,147,0.23809524,-0.01680672
h4,bull,3,mtf_pin_bull,impulse_bull,422,0.31279621,0.00894038,104,0.28846154,-0.06555306,81,0.23456790,-0.02033406
h4,bull,3,mtf_pin_bull,pullback_bull,998,0.30260521,-0.00125062,245,0.35918367,0.00516907,205,0.26341463,0.00851267
h4,bull,3,mtf_pin_bull,distance_high_ok,1583,0.27542641,-0.02842942,385,0.33506494,-0.01894966,318,0.21383648,-0.04106548
h4,bull,3,mtf_pin_bull,cross_group_bull,1267,0.31886346,0.01500763,306,0.36601307,0.01199847,253,0.27667984,0.02177788
h4,bull,3,mtf_pin_bull,cross_group_return_up,1493,0.31949096,0.01563513,343,0.36151603,0.00750144,292,0.26712329,0.01222133
h4,bull,3,mtf_pin_bull,cross_target_relative_up,1231,0.31194151,0.00808569,294,0.36054422,0.00652962,265,0.23018868,-0.02471328
h4,bull,3,triangle_breakout_up,trend_bull,186,0.25806452,0.00267990,34,,,18,,
h4,bull,3,triangle_breakout_up,price20_bull,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,price200_bull,259,0.25096525,-0.00441936,46,,,28,,
h4,bull,3,triangle_breakout_up,ema20_rising,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,ema200_rising,259,0.25096525,-0.00441936,46,,,28,,
h4,bull,3,triangle_breakout_up,momentum_bull,293,0.25255973,-0.00282489,46,,,28,,
h4,bull,3,triangle_breakout_up,rsi60,288,0.23611111,-0.01927350,49,,,34,,
h4,bull,3,triangle_breakout_up,macd_bull,291,0.24742268,-0.00796193,53,0.18867925,-0.01502446,39,,
h4,bull,3,triangle_breakout_up,macd_rising,262,0.27862595,0.02324134,42,,,34,,
h4,bull,3,triangle_breakout_up,adx25,145,0.26896552,0.01358090,20,,,17,,
h4,bull,3,triangle_breakout_up,adx_rising,243,0.23456790,-0.02081671,47,,,25,,
h4,bull,3,triangle_breakout_up,di_bull,304,0.24342105,-0.01196356,53,0.18867925,-0.01502446,35,,
h4,bull,3,triangle_breakout_up,di_strong_bull,275,0.24000000,-0.01538462,49,,,30,,
h4,bull,3,triangle_breakout_up,volatility,74,0.37837838,0.12299376,8,,,6,,
h4,bull,3,triangle_breakout_up,bb_bull,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,bb_upper,303,0.25742574,0.00204113,52,0.19230769,-0.01139601,38,,
h4,bull,3,triangle_breakout_up,body_bull,169,0.28994083,0.03455621,23,,,26,,
h4,bull,3,triangle_breakout_up,rsi_up1,153,0.35294118,0.09755656,24,,,16,,
h4,bull,3,triangle_breakout_up,rsi_up3,170,0.25294118,-0.00244344,28,,,21,,
h4,bull,3,triangle_breakout_up,rsi_cross50_up,3,,,2,,,3,,
h4,bull,3,triangle_breakout_up,rsi_cross55_up,20,,,2,,,2,,
h4,bull,3,triangle_breakout_up,macd_cross_up,14,,,1,,,0,,
h4,bull,3,triangle_breakout_up,macd_accel_up,262,0.27862595,0.02324134,42,,,34,,
h4,bull,3,triangle_breakout_up,adx_up3,51,0.15686275,-0.09852187,6,,,14,,
h4,bull,3,triangle_breakout_up,adx_cross25_up,8,,,4,,,2,,
h4,bull,3,triangle_breakout_up,di_cross_up,14,,,4,,,4,,
h4,bull,3,triangle_breakout_up,di_spread_up3,164,0.26219512,0.00681051,30,,,19,,
h4,bull,3,triangle_breakout_up,ema20_slope_up3,324,0.25308642,-0.00229820,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,price20_cross_up,2,,,2,,,1,,
h4,bull,3,triangle_breakout_up,price200_cross_up,14,,,4,,,3,,
h4,bull,3,triangle_breakout_up,breakout20_up,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,atr_expand,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,bb_expand,108,0.20370370,-0.05168091,12,,,17,,
h4,bull,3,triangle_breakout_up,body_expand,153,0.26143791,0.00605329,31,,,22,,
h4,bull,3,triangle_breakout_up,sma20_bull,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,sma50_bull,316,0.25000000,-0.00538462,54,0.20370370,0.00000000,35,,
h4,bull,3,triangle_breakout_up,sma200_bull,246,0.24390244,-0.01148218,42,,,24,,
h4,bull,3,triangle_breakout_up,sma_stack_bull,125,0.23200000,-0.02338462,23,,,16,,
h4,bull,3,triangle_breakout_up,ichimoku_bull,266,0.23308271,-0.02230191,45,,,34,,
h4,bull,3,triangle_breakout_up,ichimoku_tk_bull,302,0.25827815,0.00289353,54,0.20370370,0.00000000,37,,
h4,bull,3,triangle_breakout_up,ichimoku_cloud_bull,165,0.29090909,0.03552448,27,,,13,,
h4,bull,3,triangle_breakout_up,span_model_bull,253,0.23320158,-0.02218303,45,,,32,,
h4,bull,3,triangle_breakout_up,superbb_bull,1,,,2,,,0,,
h4,bull,3,triangle_breakout_up,superbb_squeeze,39,,,6,,,4,,
h4,bull,3,triangle_breakout_up,superbb_expand,108,0.20370370,-0.05168091,12,,,17,,
h4,bull,3,triangle_breakout_up,stoch_bull,247,0.23481781,-0.02056680,40,,,32,,
h4,bull,3,triangle_breakout_up,stoch_cross_up,77,0.28571429,0.03032967,10,,,13,,
h4,bull,3,triangle_breakout_up,stoch_recover_up,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,rci_bull,324,0.25617284,0.00078822,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,rci_strong_bull,186,0.18279570,-0.07258892,32,,,32,,
h4,bull,3,triangle_breakout_up,rci_cross_up,3,,,0,,,0,,
h4,bull,3,triangle_breakout_up,dmi_adx_bull,130,0.23076923,-0.02461538,19,,,13,,
h4,bull,3,triangle_breakout_up,dmi_adx_strong_bull,241,0.23236515,-0.02301947,47,,,25,,
h4,bull,3,triangle_breakout_up,fib_above382,282,0.24113475,-0.01424986,51,0.19607843,-0.00762527,31,,
h4,bull,3,triangle_breakout_up,fib_above500,307,0.24755700,-0.00782761,54,0.20370370,0.00000000,35,,
h4,bull,3,triangle_breakout_up,fib_above618,322,0.25155280,-0.00383182,54,0.20370370,0.00000000,39,,
h4,bull,3,triangle_breakout_up,fib_retrace38_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,fib_retrace62_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,fib_time_zone,115,0.26086957,0.00548495,26,,,16,,
h4,bull,3,triangle_breakout_up,fib_time_5,66,0.24242424,-0.01296037,12,,,6,,
h4,bull,3,triangle_breakout_up,fib_time_8,38,,,13,,,4,,
h4,bull,3,triangle_breakout_up,fib_time_13,27,,,5,,,7,,
h4,bull,3,triangle_breakout_up,fib_fan_up,282,0.24113475,-0.01424986,51,0.19607843,-0.00762527,31,,
h4,bull,3,triangle_breakout_up,fib_arc_bull,307,0.24755700,-0.00782761,54,0.20370370,0.00000000,35,,
h4,bull,3,triangle_breakout_up,trendline_up,322,0.25465839,-0.00072623,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,channel_upper,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,channel_mid_bull,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,channel_breakout_up,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,horizontal_resistance_near,187,0.23529412,-0.02009050,29,,,20,,
h4,bull,3,triangle_breakout_up,horizontal_support_near,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,horizontal_break_up,173,0.24277457,-0.01261005,28,,,18,,
h4,bull,3,triangle_breakout_up,vertical_session,222,0.22972973,-0.02565489,35,,,34,,
h4,bull,3,triangle_breakout_up,vertical_day_open,51,0.25490196,-0.00048265,10,,,6,,
h4,bull,3,triangle_breakout_up,vertical_week_open,20,,,2,,,0,,
h4,bull,3,triangle_breakout_up,rectangle_range,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,ellipse_compression,98,0.36734694,0.11196232,12,,,9,,
h4,bull,3,triangle_breakout_up,elliott_wave2_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,elliott_wave3_bull,13,,,2,,,0,,
h4,bull,3,triangle_breakout_up,elliott_wave4_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,elliott_wave5_bull,247,0.22672065,-0.02866397,43,,,29,,
h4,bull,3,triangle_breakout_up,elliott_impulse_bull,250,0.22400000,-0.03138462,43,,,29,,
h4,bull,3,triangle_breakout_up,elliott_pullback_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,range_compression,304,0.24013158,-0.01525304,52,0.21153846,0.00783476,39,,
h4,bull,3,triangle_breakout_up,range_tight,5,,,2,,,0,,
h4,bull,3,triangle_breakout_up,range_expansion,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,inside_bar,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,inside_2,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,nr7,5,,,2,,,3,,
h4,bull,3,triangle_breakout_up,nr4,14,,,4,,,5,,
h4,bull,3,triangle_breakout_up,breakout_up20,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,retest_up,325,0.25538462,0.00000000,52,0.17307692,-0.03062678,40,,
h4,bull,3,triangle_breakout_up,squeeze_release_up,39,,,6,,,4,,
h4,bull,3,triangle_breakout_up,pin_bull,1,,,1,,,0,,
h4,bull,3,triangle_breakout_up,engulf_bull,47,,,2,,,5,,
h4,bull,3,triangle_breakout_up,strong_close_bull,152,0.26973684,0.01435223,25,,,19,,
h4,bull,3,triangle_breakout_up,gap_proxy_up,0,,,5,,,0,,
h4,bull,3,triangle_breakout_up,hh20,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,structure_bull_transition,276,0.25000000,-0.00538462,48,,,37,,
h4,bull,3,triangle_breakout_up,compression,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,shape_triangle_proxy,295,0.23728814,-0.01809648,45,,,40,,
h4,bull,3,triangle_breakout_up,mtf_trend_bull,179,0.26815642,0.01277181,27,,,16,,
h4,bull,3,triangle_breakout_up,mtf_price20_bull,260,0.24230769,-0.01307692,43,,,30,,
h4,bull,3,triangle_breakout_up,mtf_price200_bull,240,0.28750000,0.03211538,35,,,30,,
h4,bull,3,triangle_breakout_up,mtf_ema20_rising,260,0.24230769,-0.01307692,43,,,30,,
h4,bull,3,triangle_breakout_up,mtf_macd_bull,209,0.22009569,-0.03528892,31,,,23,,
h4,bull,3,triangle_breakout_up,mtf_macd_rising,284,0.25704225,0.00165764,52,0.17307692,-0.03062678,39,,
h4,bull,3,triangle_breakout_up,mtf_rsi60,137,0.21897810,-0.03640651,23,,,11,,
h4,bull,3,triangle_breakout_up,mtf_adx25,149,0.26174497,0.00636035,15,,,19,,
h4,bull,3,triangle_breakout_up,mtf_adx_rising,155,0.25806452,0.00267990,28,,,16,,
h4,bull,3,triangle_breakout_up,mtf_di_bull,206,0.21359223,-0.04179238,35,,,20,,
h4,bull,3,triangle_breakout_up,mtf_di_strong_bull,168,0.20833333,-0.04705128,27,,,14,,
h4,bull,3,triangle_breakout_up,mtf_volatility,135,0.25925926,0.00387464,24,,,15,,
h4,bull,3,triangle_breakout_up,mtf_bb_bull,246,0.24390244,-0.01148218,43,,,28,,
h4,bull,3,triangle_breakout_up,mtf_sma20_bull,246,0.24390244,-0.01148218,43,,,28,,
h4,bull,3,triangle_breakout_up,mtf_sma50_bull,223,0.24215247,-0.01323215,39,,,21,,
h4,bull,3,triangle_breakout_up,mtf_sma200_bull,209,0.30622010,0.05083548,31,,,26,,
h4,bull,3,triangle_breakout_up,mtf_sma_stack_bull,133,0.24812030,-0.00726431,23,,,18,,
h4,bull,3,triangle_breakout_up,mtf_ichimoku_bull,193,0.24352332,-0.01186130,36,,,21,,
h4,bull,3,triangle_breakout_up,mtf_ichimoku_tk_bull,170,0.22941176,-0.02597285,21,,,16,,
h4,bull,3,triangle_breakout_up,mtf_ichimoku_cloud_bull,192,0.27604167,0.02065705,36,,,20,,
h4,bull,3,triangle_breakout_up,mtf_span_model_bull,145,0.24827586,-0.00710875,19,,,14,,
h4,bull,3,triangle_breakout_up,mtf_bb_upper,152,0.21710526,-0.03827935,25,,,13,,
h4,bull,3,triangle_breakout_up,mtf_superbb_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_superbb_squeeze,46,,,11,,,11,,
h4,bull,3,triangle_breakout_up,mtf_superbb_expand,73,0.27397260,0.01858799,11,,,8,,
h4,bull,3,triangle_breakout_up,mtf_stoch_bull,301,0.24584718,-0.00953744,50,0.20000000,-0.00370370,39,,
h4,bull,3,triangle_breakout_up,mtf_stoch_cross_up,36,,,5,,,12,,
h4,bull,3,triangle_breakout_up,mtf_stoch_recover_up,6,,,1,,,1,,
h4,bull,3,triangle_breakout_up,mtf_rci_bull,200,0.24000000,-0.01538462,35,,,15,,
h4,bull,3,triangle_breakout_up,mtf_rci_strong_bull,74,0.24324324,-0.01214137,8,,,7,,
h4,bull,3,triangle_breakout_up,mtf_rci_cross_up,12,,,7,,,2,,
h4,bull,3,triangle_breakout_up,mtf_dmi_adx_bull,90,0.23333333,-0.02205128,11,,,7,,
h4,bull,3,triangle_breakout_up,mtf_dmi_adx_strong_bull,114,0.19298246,-0.06240216,23,,,10,,
h4,bull,3,triangle_breakout_up,mtf_fib_above382,189,0.23809524,-0.01728938,35,,,20,,
h4,bull,3,triangle_breakout_up,mtf_fib_above500,225,0.24444444,-0.01094017,40,,,26,,
h4,bull,3,triangle_breakout_up,mtf_fib_above618,256,0.25781250,0.00242788,46,,,31,,
h4,bull,3,triangle_breakout_up,mtf_fib_retrace38_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_fib_retrace62_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_fib_time_zone,126,0.29365079,0.03826618,19,,,11,,
h4,bull,3,triangle_breakout_up,mtf_fib_time_5,84,0.28571429,0.03032967,12,,,5,,
h4,bull,3,triangle_breakout_up,mtf_fib_time_8,39,,,6,,,6,,
h4,bull,3,triangle_breakout_up,mtf_fib_time_13,21,,,3,,,0,,
h4,bull,3,triangle_breakout_up,mtf_fib_fan_up,189,0.23809524,-0.01728938,35,,,20,,
h4,bull,3,triangle_breakout_up,mtf_fib_arc_bull,225,0.24444444,-0.01094017,40,,,26,,
h4,bull,3,triangle_breakout_up,mtf_trendline_up,194,0.25773196,0.00234734,29,,,16,,
h4,bull,3,triangle_breakout_up,mtf_channel_upper,148,0.20945946,-0.04592516,29,,,18,,
h4,bull,3,triangle_breakout_up,mtf_channel_mid_bull,244,0.24180328,-0.01358134,42,,,28,,
h4,bull,3,triangle_breakout_up,mtf_channel_breakout_up,45,,,7,,,6,,
h4,bull,3,triangle_breakout_up,mtf_horizontal_resistance_near,57,0.21052632,-0.04485830,12,,,7,,
h4,bull,3,triangle_breakout_up,mtf_horizontal_support_near,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_horizontal_break_up,30,,,4,,,3,,
h4,bull,3,triangle_breakout_up,mtf_vertical_session,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,mtf_vertical_day_open,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,mtf_vertical_week_open,63,0.28571429,0.03032967,10,,,10,,
h4,bull,3,triangle_breakout_up,mtf_rectangle_range,155,0.26451613,0.00913151,24,,,17,,
h4,bull,3,triangle_breakout_up,mtf_triangle_breakout_up,5,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_ellipse_compression,8,,,3,,,4,,
h4,bull,3,triangle_breakout_up,mtf_elliott_wave2_bull,19,,,5,,,11,,
h4,bull,3,triangle_breakout_up,mtf_elliott_wave3_bull,28,,,9,,,8,,
h4,bull,3,triangle_breakout_up,mtf_elliott_wave4_bull,22,,,4,,,0,,
h4,bull,3,triangle_breakout_up,mtf_elliott_wave5_bull,48,,,10,,,5,,
h4,bull,3,triangle_breakout_up,mtf_elliott_impulse_bull,58,0.20689655,-0.04848806,15,,,9,,
h4,bull,3,triangle_breakout_up,mtf_elliott_pullback_bull,41,,,9,,,11,,
h4,bull,3,triangle_breakout_up,mtf_range_compression,259,0.24710425,-0.00828037,36,,,33,,
h4,bull,3,triangle_breakout_up,mtf_range_tight,13,,,2,,,1,,
h4,bull,3,triangle_breakout_up,mtf_range_expansion,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_inside_bar,88,0.34090909,0.08552448,10,,,6,,
h4,bull,3,triangle_breakout_up,mtf_inside_2,10,,,0,,,1,,
h4,bull,3,triangle_breakout_up,mtf_nr7,68,0.27941176,0.02402715,13,,,11,,
h4,bull,3,triangle_breakout_up,mtf_nr4,143,0.26573427,0.01034965,20,,,11,,
h4,bull,3,triangle_breakout_up,mtf_breakout_up20,45,,,7,,,6,,
h4,bull,3,triangle_breakout_up,mtf_retest_up,44,,,7,,,6,,
h4,bull,3,triangle_breakout_up,mtf_squeeze_release_up,3,,,0,,,0,,
h4,bull,3,triangle_breakout_up,mtf_pin_bull,30,,,3,,,5,,
h4,bull,3,triangle_breakout_up,mtf_engulf_bull,33,,,1,,,5,,
h4,bull,3,triangle_breakout_up,mtf_strong_close_bull,137,0.22627737,-0.02910724,19,,,19,,
h4,bull,3,triangle_breakout_up,mtf_gap_proxy_up,8,,,4,,,0,,
h4,bull,3,triangle_breakout_up,mtf_hh20,61,0.19672131,-0.05866330,10,,,9,,
h4,bull,3,triangle_breakout_up,mtf_structure_bull_transition,227,0.24229075,-0.01309387,39,,,30,,
h4,bull,3,triangle_breakout_up,mtf_compression,31,,,7,,,6,,
h4,bull,3,triangle_breakout_up,mtf_shape_triangle_proxy,10,,,4,,,2,,
h4,bull,3,triangle_breakout_up,structure_hh,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,structure_hl,276,0.25000000,-0.00538462,48,,,37,,
h4,bull,3,triangle_breakout_up,structure_breakout20_up,325,0.25538462,0.00000000,54,0.20370370,0.00000000,40,,
h4,bull,3,triangle_breakout_up,range_expand,217,0.28110599,0.02572138,34,,,26,,
h4,bull,3,triangle_breakout_up,close_near_high,180,0.25000000,-0.00538462,30,,,25,,
h4,bull,3,triangle_breakout_up,impulse_bull,186,0.31720430,0.06181969,25,,,22,,
h4,bull,3,triangle_breakout_up,pullback_bull,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,distance_high_ok,0,,,0,,,0,,
h4,bull,3,triangle_breakout_up,cross_group_bull,155,0.23870968,-0.01667494,29,,,19,,
h4,bull,3,triangle_breakout_up,cross_group_return_up,199,0.25125628,-0.00412833,36,,,25,,
h4,bull,3,triangle_breakout_up,cross_target_relative_up,174,0.22988506,-0.02549956,34,,,25,,
h4,bull,3,mtf_superbb_bull,trend_bull,120,0.25000000,0.01250000,43,,,20,,
h4,bull,3,mtf_superbb_bull,price20_bull,157,0.24203822,0.00453822,43,,,18,,
h4,bull,3,mtf_superbb_bull,price200_bull,160,0.23750000,0.00000000,43,,,20,,
h4,bull,3,mtf_superbb_bull,ema20_rising,157,0.24203822,0.00453822,43,,,18,,
h4,bull,3,mtf_superbb_bull,ema200_rising,160,0.23750000,0.00000000,43,,,20,,
h4,bull,3,mtf_superbb_bull,momentum_bull,72,0.15277778,-0.08472222,26,,,6,,
h4,bull,3,mtf_superbb_bull,rsi60,152,0.25000000,0.01250000,41,,,18,,
h4,bull,3,mtf_superbb_bull,macd_bull,152,0.24342105,0.00592105,43,,,18,,
h4,bull,3,mtf_superbb_bull,macd_rising,53,0.32075472,0.08325472,10,,,7,,
h4,bull,3,mtf_superbb_bull,adx25,139,0.23741007,-0.00008993,33,,,19,,
h4,bull,3,mtf_superbb_bull,adx_rising,137,0.23357664,-0.00392336,35,,,17,,
h4,bull,3,mtf_superbb_bull,di_bull,158,0.24050633,0.00300633,43,,,19,,
h4,bull,3,mtf_superbb_bull,di_strong_bull,155,0.24516129,0.00766129,43,,,18,,
h4,bull,3,mtf_superbb_bull,volatility,117,0.28205128,0.04455128,37,,,14,,
h4,bull,3,mtf_superbb_bull,bb_bull,159,0.23899371,0.00149371,43,,,18,,
h4,bull,3,mtf_superbb_bull,bb_upper,119,0.26890756,0.03140756,28,,,15,,
h4,bull,3,mtf_superbb_bull,body_bull,26,,,4,,,3,,
h4,bull,3,mtf_superbb_bull,rsi_up1,14,,,3,,,2,,
h4,bull,3,mtf_superbb_bull,rsi_up3,29,,,8,,,6,,
h4,bull,3,mtf_superbb_bull,rsi_cross50_up,1,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,rsi_cross55_up,1,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,macd_cross_up,0,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,macd_accel_up,53,0.32075472,0.08325472,10,,,7,,
h4,bull,3,mtf_superbb_bull,adx_up3,124,0.25000000,0.01250000,27,,,12,,
h4,bull,3,mtf_superbb_bull,adx_cross25_up,9,,,2,,,0,,
h4,bull,3,mtf_superbb_bull,di_cross_up,0,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,di_spread_up3,35,,,6,,,6,,
h4,bull,3,mtf_superbb_bull,ema20_slope_up3,159,0.23899371,0.00149371,43,,,20,,
h4,bull,3,mtf_superbb_bull,price20_cross_up,1,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,price200_cross_up,0,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,breakout20_up,41,,,9,,,6,,
h4,bull,3,mtf_superbb_bull,atr_expand,19,,,4,,,0,,
h4,bull,3,mtf_superbb_bull,bb_expand,99,0.29292929,0.05542929,24,,,6,,
h4,bull,3,mtf_superbb_bull,body_expand,48,,,12,,,7,,
h4,bull,3,mtf_superbb_bull,sma20_bull,159,0.23899371,0.00149371,43,,,18,,
h4,bull,3,mtf_superbb_bull,sma50_bull,160,0.23750000,0.00000000,43,,,20,,
h4,bull,3,mtf_superbb_bull,sma200_bull,160,0.23750000,0.00000000,43,,,20,,
h4,bull,3,mtf_superbb_bull,sma_stack_bull,115,0.25217391,0.01467391,43,,,20,,
h4,bull,3,mtf_superbb_bull,ichimoku_bull,160,0.23750000,0.00000000,43,,,20,,
h4,bull,3,mtf_superbb_bull,ichimoku_tk_bull,158,0.24050633,0.00300633,39,,,20,,
h4,bull,3,mtf_superbb_bull,ichimoku_cloud_bull,72,0.23611111,-0.00138889,25,,,7,,
h4,bull,3,mtf_superbb_bull,span_model_bull,158,0.24050633,0.00300633,39,,,20,,
h4,bull,3,mtf_superbb_bull,superbb_bull,0,,,1,,,0,,
h4,bull,3,mtf_superbb_bull,superbb_squeeze,0,,,0,,,0,,
h4,bull,3,mtf_superbb_bull,superbb_expand,99,0.29292929,0.05542929,24,,,6,,
h4,bull,3,mtf_superbb_bull,stoch_bull,54,0.18518519,-0.05231481,19,,,7,,
